Key;PET::GLCM::cm.auto.corr;PET::GLCM::cm.clust.prom;PET::GLCM::cm.clust.shade;PET::GLCM::cm.contrast;PET::GLCM::cm.corr;PET::GLCM::cm.diff.avg;PET::GLCM::cm.diff.entr;PET::GLCM::cm.diff.var;PET::GLCM::cm.dissimilarity;PET::GLCM::cm.energy;PET::GLCM::cm.info.corr.1;PET::GLCM::cm.info.corr.2;PET::GLCM::cm.inv.diff;PET::GLCM::cm.inv.diff.mom;PET::GLCM::cm.inv.diff.mom.norm;PET::GLCM::cm.inv.diff.norm;PET::GLCM::cm.inv.var;PET::GLCM::cm.joint.avg;PET::GLCM::cm.joint.entr;PET::GLCM::cm.joint.max;PET::GLCM::cm.joint.var;PET::GLCM::cm.sum.avg;PET::GLCM::cm.sum.entr;PET::GLCM::cm.sum.var;PET::GLDZM::dzm.gl.var;PET::GLDZM::dzm.glnu;PET::GLDZM::dzm.glnu.norm;PET::GLDZM::dzm.hgze;PET::GLDZM::dzm.lde;PET::GLDZM::dzm.ldhge;PET::GLDZM::dzm.ldlge;PET::GLDZM::dzm.lgze;PET::GLDZM::dzm.sde;PET::GLDZM::dzm.sdhge;PET::GLDZM::dzm.sdlge;PET::GLDZM::dzm.z.perc;PET::GLDZM::dzm.zd.entr;PET::GLDZM::dzm.zd.var;PET::GLDZM::dzm.zdnu;PET::GLDZM::dzm.zdnu.norm;PET::GLRLM::rlm.gl.var;PET::GLRLM::rlm.glnu;PET::GLRLM::rlm.glnu.norm;PET::GLRLM::rlm.hgre;PET::GLRLM::rlm.lgre;PET::GLRLM::rlm.lre;PET::GLRLM::rlm.lrhge;PET::GLRLM::rlm.lrlge;PET::GLRLM::rlm.r.perc;PET::GLRLM::rlm.rl.entr;PET::GLRLM::rlm.rl.var;PET::GLRLM::rlm.rlnu;PET::GLRLM::rlm.rlnu.norm;PET::GLRLM::rlm.sre;PET::GLRLM::rlm.srhge;PET::GLRLM::rlm.srlge;PET::GLSZM::szm.gl.var;PET::GLSZM::szm.glnu;PET::GLSZM::szm.glnu.norm;PET::GLSZM::szm.hgze;PET::GLSZM::szm.lgze;PET::GLSZM::szm.lze;PET::GLSZM::szm.lzhge;PET::GLSZM::szm.lzlge;PET::GLSZM::szm.sze;PET::GLSZM::szm.szhge;PET::GLSZM::szm.szlge;PET::GLSZM::szm.z.perc;PET::GLSZM::szm.zs.entr;PET::GLSZM::szm.zs.var;PET::GLSZM::szm.zsnu;PET::GLSZM::szm.zsnu.norm;PET::Histogram::ih.cov;PET::Histogram::ih.entropy;PET::Histogram::ih.kurt;PET::Histogram::ih.mad;PET::Histogram::ih.max;PET::Histogram::ih.max.grad;PET::Histogram::ih.max.grad.gl;PET::Histogram::ih.mean;PET::Histogram::ih.medad;PET::Histogram::ih.median;PET::Histogram::ih.min;PET::Histogram::ih.min.grad;PET::Histogram::ih.min.grad.gl;PET::Histogram::ih.mode;PET::Histogram::ih.qcod;PET::Histogram::ih.rmad;PET::Histogram::ih.skew;PET::Histogram::ih.uniformity;PET::Histogram::ih.var;PET::IVHistogram::ivh.I10;PET::IVHistogram::ivh.I10minusI90;PET::IVHistogram::ivh.I90;PET::IVHistogram::ivh.V10;PET::IVHistogram::ivh.V10minusV90;PET::IVHistogram::ivh.V90;PET::Intensity::loc.peak.global;PET::Intensity::loc.peak.local;PET::Intensity::stat.P10;PET::Intensity::stat.P90;PET::Intensity::stat.cov;PET::Intensity::stat.energy;PET::Intensity::stat.iqr;PET::Intensity::stat.kurt;PET::Intensity::stat.mad;PET::Intensity::stat.max;PET::Intensity::stat.mean;PET::Intensity::stat.medad;PET::Intensity::stat.median;PET::Intensity::stat.min;PET::Intensity::stat.qcod;PET::Intensity::stat.range;PET::Intensity::stat.rmad;PET::Intensity::stat.rms;PET::Intensity::stat.skew;PET::Intensity::stat.sum;PET::Intensity::stat.var;PET::Morphological::morph.a.dens.aabb;PET::Morphological::morph.approx.vol;PET::Morphological::morph.area;PET::Morphological::morph.asphericity;PET::Morphological::morph.av;PET::Morphological::morph.com;PET::Morphological::morph.comp.1;PET::Morphological::morph.comp.2;PET::Morphological::morph.sph.dispr;PET::Morphological::morph.sphericity;PET::Morphological::morph.v.dens.aabb;PET::Morphological::morph.vol;PET::NGLDM::ngl.dc.dcnu;PET::NGLDM::ngl.dc.dcnu.norm;PET::NGLDM::ngl.dc.energy;PET::NGLDM::ngl.dc.entr;PET::NGLDM::ngl.dc.perc;PET::NGLDM::ngl.dc.var;PET::NGLDM::ngl.gl.var;PET::NGLDM::ngl.glnu;PET::NGLDM::ngl.glnu.norm;PET::NGLDM::ngl.hde;PET::NGLDM::ngl.hdhge;PET::NGLDM::ngl.hdlge;PET::NGLDM::ngl.hgce;PET::NGLDM::ngl.lde;PET::NGLDM::ngl.ldhge;PET::NGLDM::ngl.ldlge;PET::NGLDM::ngl.lgce;PET::NGTDM::ngt.busyness;PET::NGTDM::ngt.coarseness;PET::NGTDM::ngt.contrast;PET::NGTDM::ngt.strength;PET::NGTDM::ntg.complexity
59;1158.753644;6786359.855;60677.65632;52.6890063;0.924558036;5.051024806;3.882911824;27.1761548;5.051024806;0.001581005;-0.227100913;0.964395174;0.318989477;0.236277161;0.995822719;0.958267835;0.228585992;28.91186446;10.38320448;0.006774719;349.2022432;57.82372892;6.832265539;1344.119967;362.1834693;1.009515314;0.000300183;2302.031958;25.07314897;92623.95014;0.010980726;0.000901707;0.221833247;193.4065476;0.000412764;0.284855158;11.71374894;5.734600061;418.882248;0.124556125;349.2426905;13.70399739;8.93E-05;1736.572783;0.001247232;1.000058641;1736.615326;0.001247327;0.999980453;13.47389751;1.95E-05;153469.0001;0.999960906;0.99998534;1736.562147;0.001247209;353.6378742;56.39220934;0.016768424;1524.832293;0.0031421;57.37079988;29108.02022;0.332212905;0.524010133;851.6509063;0.001491493;0.284855158;8.405327148;45.04679487;914.7478442;0.272003522;0.67067874;5.801873896;1.034606926;25.65503063;101.4654465;78.5;22.29857469;27.51736404;13.30245273;30.21122117;10.29857731;-70;29.29857823;0.519261479;5.851555471;0.469440685;1.323011805;0.02405832;340.598506;67.88523029;47.85000071;20.03522958;0.909706929;0.898695579;0.01101135;4.776617659;4.767157361;1.001245856;3.392583609;0.501734316;51254.36377;1.018187642;1.036580043;0.727103538;5.115959167;1.862333403;1.343071924;0.519261479;0.519261479;0.295039532;4.596697688;0.469440685;2.08359849;1.324184315;21986.70816;0.873096961;0.658047213;94448;12602.92023;0.258641091;0.133765295;1.934004353;0.037570417;0.501526957;1.258641091;0.794507669;0.527647103;94216.66667;0;0;8.93E-05;13.47376115;1;0.000507958;349.2387742;1.054209724;8.93E-05;1.001524648;1737.659099;0.00124969;1736.553015;0.999618838;1736.276494;0.001246627;0.001247239;0.177908993;0.002231563;0.169850068;10.42090813;7750.34142
60;2069.836998;20496768.52;127822.977;123.9181049;0.893299966;7.742922581;4.459022912;63.96525397;7.742922581;0.000719349;-0.197700565;0.958127679;0.251638445;0.169876752;0.994918101;0.954278639;0.171512272;39.38415367;11.40059106;0.004144617;580.6844679;78.76830734;7.308866316;2198.819767;706.5885842;1.00733945;0.000462082;3195.550677;11.87201835;69709.19429;0.004469517;0.000975448;0.357517238;422.7041555;0.000655618;0.465712455;11.08644269;2.968090859;399.1247706;0.183084757;568.30544;13.14996796;0.000216094;2414.349923;0.001179938;1;2414.349923;0.001179938;1;12.18106505;6.92E-28;60853;1;1;2414.349923;0.001179938;701.0950866;27.79541284;0.012750189;2639.558257;0.00279203;13.84357798;14529.7789;0.039608928;0.66327343;2010.374551;0.001834593;0.465712455;8.134112698;9.232905331;893.4146789;0.409823247;0.639583386;6.272649382;1.617280983;34.97754692;140.7086182;20;19.69660746;37.12582794;17.23707769;35.78678995;6.69660759;-30;35.69660746;0.335031539;6.806276742;0.58405229;1.351988078;0.016570782;563.8280049;78.00063175;58.20000087;19.80063088;0.890408032;0.885921812;0.004486221;5.616991592;5.483859242;0.988126099;3.897981882;0.554842634;28253.93067;1.351495624;1.614846793;0.91348899;7.039657593;2.148281016;1.813249477;0.335031539;0.335031539;0.340518282;6.704626054;0.58405229;2.456801774;1.352301195;10056.10344;1.420763632;0.837569271;37448;6204.71316;0.149439288;0.166377421;0.489076801;0.043049669;0.658478938;1.149439288;0.869989403;0.876245301;37293;0;0;0.000216094;12.18106505;1;6.92E-28;568.3054358;1.011535997;0.000216094;1;2414.349911;0.001179938;2414.349911;1;2414.349911;0.001179938;0.001179938;0.04723857;0.00451963;0.223491504;47.81312062;28019.05193
61;1520.445055;3503360.904;23900.7998;65.13111085;0.898964927;6.153152239;4.11136077;27.26982775;6.153152239;0.000788325;-0.199068398;0.953461596;0.26394781;0.177350144;0.993627214;0.944208891;0.172104391;35.08120972;10.84654473;0.004656735;322.3193144;70.16241944;6.993493765;1224.146147;291.3239656;1.0078125;0.000656128;2193.851255;8.888671875;32006.16552;0.003816181;0.000878226;0.398520441;458.6015929;0.000566905;0.398030578;10.57845208;2.137471093;330.0885417;0.214901394;327.996076;13.23430679;0.000263816;2132.592185;0.000954528;1.000119605;2132.771654;0.000954609;0.999960133;11.89615144;3.99E-05;50161.00016;0.999920266;0.999970099;2132.547318;0.000954508;286.8777761;26.72916667;0.017401801;1453.126953;0.003511012;13.28710938;19960.74089;0.042753876;0.540112955;834.2527659;0.001595543;0.398030578;7.974200221;6.975107572;451.8072917;0.294145372;0.54441857;5.990617029;-0.530504332;30.88453211;90.23643494;18.5;21.17762362;33.00855142;14.69877003;37.64155189;10.1776247;-14.5;42.17762474;0.56052953;6.536661159;0.560778786;0.65927401;0.018254981;322.9377337;71.30764188;48.70000073;22.60764116;0.966571651;0.942990412;0.023581239;4.139970316;4.092964705;1.129514217;3.56526947;0.426322018;20573.94055;1.367859006;-0.53049038;0.756207253;4.525128365;2.124019308;1.613637252;0.510382056;0.510382056;0.327796971;4.014746308;0.560778786;2.308986273;0.659612589;8196.59051;0.819959586;0.8471644;30872;5394.7429;0.137104135;0.175566305;0.671585471;0.043752061;0.680141513;1.137104135;0.879426931;0.896582244;30727.66667;0;0;0.000263835;11.89587191;1;0.001035464;327.9838246;1.018139414;0.000263835;1.003109614;2137.232984;0.000956623;2132.566979;0.999222597;2131.400478;0.00095399;0.000954517;0.093160871;0.005561593;0.270534201;14.39059492;7034.338052
62;4035.816698;73729976.69;353795.3434;125.8341793;0.952258084;7.648116229;4.448166507;67.34049846;7.648116229;0.000773605;-0.243182581;0.980843062;0.266789906;0.188007408;0.996282574;0.961342514;0.182292542;52.73400542;11.81734806;0.004781212;1317.85851;105.4680108;7.712445126;5145.59986;1260.908273;1.016355398;0.000112317;5462.679399;40.41021107;376502.0606;0.009114567;0.000767487;0.148095006;177.660735;0.000395827;0.405675603;13.13956431;8.591086744;888.6439386;0.098203553;1323.624835;13.74780498;4.74E-05;4225.434908;0.001104527;1.000041383;4225.45985;0.001104598;0.999986206;14.38930804;1.38E-05;289966.0001;0.999972412;0.999989654;4225.428673;0.001104509;1242.603438;79.99856338;0.008840597;5010.031606;0.001325882;34.57243894;47025.28556;0.073478117;0.638997247;3429.789368;0.000740778;0.405675603;8.832647135;28.49609687;3462.289866;0.382615744;0.714965967;6.672116752;-0.052573712;47.82085375;166.059433;92;20.9658358;50.51425605;27.80750665;37.9019862;3.96583581;-76;31.9658355;0.19922407;9.796355062;1.096373025;1.036353684;0.014048599;1304.363574;113.984483;93.00000139;20.98448159;0.913745181;0.907692997;0.006052183;7.519942198;7.292098216;1.048462868;5.69692564;0.675383155;235628.5977;2.535009146;-0.053458246;1.51104673;8.342008591;2.693402293;2.494178223;0.19922407;0.19922407;0.492120658;8.142784521;1.096373025;3.250148095;1.036147222;60079.03155;3.30904673;0.719058922;178448;17550.79017;0.146158786;0.098501996;0.969163744;0.043234625;0.664149173;1.146158786;0.872479461;0.694354814;178177;0;0;4.74E-05;14.38921185;1;0.000358519;1323.618653;1.057562988;4.74E-05;1.001075944;4226.033417;0.001106401;4225.384931;0.999731014;4225.222809;0.001104069;0.001104535;0.148688618;0.001353813;0.31780807;20.4995874;36785.54241
63;1290.570405;837780.5526;4536.127824;27.44915534;0.905717557;3.669963505;3.449953631;13.980523;3.669963505;0.001875451;-0.237942197;0.963957299;0.366283649;0.283356598;0.996371071;0.960617381;0.268786338;34.04006773;9.805085724;0.007991582;145.5687537;68.08013545;6.523577922;554.8258596;155.4784309;1.016685846;0.000292487;1065.551783;13.35040276;22808.9957;0.02456209;0.013796096;0.353985782;190.9487808;0.01286532;0.212430483;11.76091087;3.564089313;618.8636364;0.178039021;150.9380936;14.03053381;6.60E-05;1177.94095;0.00652455;1.000056414;1178.014765;0.006524609;0.999981196;13.92064529;1.88E-05;212707.0002;0.999962392;0.999985897;1177.922496;0.006524536;153.5755406;78.96662831;0.022717672;1124.088032;0.002985902;173.2102992;200690.0518;0.207611619;0.458267581;498.4351616;0.001505391;0.212430483;8.330001649;151.0504752;761.0558113;0.218945861;0.369738862;5.575391039;-0.237141975;31.40700365;65.83207703;69.5;19.80939328;33.00935044;9.614924745;30.00494158;-0.190608844;-87.5;31.8093909;-0.00954126;4.986107929;0.33755148;0.360640457;0.025213308;148.9581113;49.95917555;32.15000048;17.80917507;0.992421928;0.973048952;0.019372976;3.012138944;2.934122772;0.889374018;2.496949911;0.383364441;48186.72093;0.79885006;-0.234153752;0.489242473;3.295340061;1.602346792;1.611888052;-0.00954126;-0.00954126;0.249588386;3.304881321;0.33755148;1.716059025;0.361434296;26219.20056;0.377343337;0.727301581;130904;16570.83923;0.331173154;0.126883678;1.358057397;0.034541966;0.423932145;1.331173154;0.751217073;0.596667885;130598.6667;0;0;6.60E-05;13.92051457;1;0.000488669;150.9373303;1.079325307;6.60E-05;1.001466724;1179.862568;0.006525965;1177.943396;0.999633319;1177.463604;0.006524068;0.006524447;0.355300562;0.00155027;0.123699539;2.318397762;2946.359633
64;598.8008798;176923.564;185.9852148;15.06709951;0.888817125;2.769234558;3.075226657;7.398439545;2.769234558;0.003314507;-0.238898819;0.954249756;0.414267976;0.336577289;0.996703561;0.96167738;0.319434757;23.20724564;8.899729338;0.011679247;67.75818455;46.41449128;6.012544027;255.9656387;84.51199514;1.00464756;0.000778193;738.9567958;10.34237026;10906.14232;0.013933479;0.002561095;0.457106567;241.3064289;0.001674596;0.148904268;10.33427329;3.291720491;293.721921;0.227515043;72.06947075;13.63842284;0.000121006;793.3982796;0.002108723;1.000026617;793.4296077;0.002108746;0.999991128;13.03288687;8.87E-06;112707;0.999982255;0.999993346;793.3904475;0.002108718;82.21880509;40.27652982;0.031197932;534.7776917;0.006529043;340.9744384;200748.3641;0.908726711;0.436236011;220.8751738;0.00347674;0.148904268;7.789427241;295.8734814;257.6831913;0.199599683;0.37110043;5.072527859;-0.320902397;21.19552683;52.10414124;60;25.94385733;22.53840841;6.710869601;27.08409709;4.943858624;-94;31.94385777;0.249190003;4.147707635;0.237610956;0.064225525;0.034344097;69.95671418;38.08380047;23.05000034;15.03380013;0.987543253;0.981199539;0.006343714;2.277278843;2.221268133;0.749698162;1.903508902;0.316087643;17196.98193;0.555009007;-0.326210133;0.338810267;2.626254559;1.342881582;1.09369158;0.249190003;0.249190003;0.209060844;2.377064556;0.237610956;1.408369362;0.062049056;11642.78332;0.180173315;0.726166289;69360;9748.05627;0.196350214;0.140946621;0.607811457;0.04054258;0.58401635;1.196350214;0.83587564;0.654936869;69161.33333;0;0;0.000121007;13.03282494;1;0.000230627;72.06932404;1.049134948;0.000121007;1.000692042;794.2162054;0.0021093;793.4016803;0.99982699;793.1980491;0.002108565;0.002108712;0.295351107;0.002794984;0.082946402;2.203757411;1223.256746
65;622.5523241;112459.1246;896.1818158;21.85147649;0.788894178;3.347611333;3.319256674;10.64497452;3.347611333;0.003327506;-0.165705828;0.894188112;0.377077619;0.294775273;0.995386;0.954935868;0.286813305;24.11893969;8.896083941;0.013265333;51.75479353;48.23787937;5.780066833;185.1676976;69.67251101;1.008391608;0.001410338;989.222651;4.71048951;6823.586044;0.004146701;0.00141583;0.614069542;453.7461893;0.001087106;0.216732343;9.473407823;1.281517923;262.2923077;0.366842388;54.64918396;13.29160352;0.000309922;1062.022088;0.001202562;1;1062.022088;0.001202562;1;11.66575944;3.38E-27;42887;1;1;1062.022088;0.001202562;68.69147024;25.93146853;0.036267788;543.9314685;0.007290215;101.441958;59284.78881;0.234248252;0.413498775;195.1209018;0.003954284;0.216732343;7.367672093;80.15309402;146.5972028;0.205031053;0.31576985;4.87130126;0.333283751;21.59643156;57.3601799;34;23.30095629;23.1833885;5.818843699;31.1187092;9.300956726;-48;34.3009554;0.516577542;3.143416349;0.203156729;0.338655985;0.040742318;53.59140576;41.42858084;18.05000027;23.37858057;0.991209457;0.983328281;0.007881176;2.424765441;2.424765441;1.166932583;2.069549084;0.232914599;8759.027416;0.497877598;0.332156743;0.292372622;2.876527071;1.58695694;1.120527915;0.466429025;0.466429025;0.157637621;2.410098046;0.203156729;1.629434041;0.33821633;5235.370945;0.136622965;0.843765942;26392;5521.604323;0.293370614;0.210512568;0.342962733;0.036067363;0.462201161;1.293370614;0.77317359;0.780634921;26229.33333;0;0;0.000309922;11.66575944;1;3.38E-27;54.64918443;1.02243104;0.000309922;1;1062.022086;0.001202562;1062.022086;1;1062.022086;0.001202562;0.001202562;0.134942084;0.004681732;0.088264601;3.942352241;1744.960749
66;1596.842277;12107764.73;87587.1025;57.95736636;0.926850567;5.172812435;3.904303328;31.19937849;5.172812435;0.001177255;-0.236571375;0.970839617;0.311849928;0.227020826;0.996747968;0.963760987;0.225772148;35.06656058;10.64627053;0.003911136;396.157318;70.13312115;7.013834096;1526.671906;551.1409253;1.007997334;0.000335887;2616.37569;20.63445518;101233.5089;0.007854419;0.001056163;0.314189098;274.663466;0.000654505;0.31296277;11.54922827;6.138179199;427.2499167;0.142369183;395.1261615;13.3036813;0.000106722;2010.083605;0.001125314;1;2010.083605;0.001125314;1;13.20380455;8.25E-27;124657;1;1;2010.083605;0.001125314;542.5439386;44.39686771;0.014794025;2046.644785;0.003003264;50.54881706;51864.13329;0.096323398;0.549548483;1287.891501;0.001464096;0.31296277;8.492882694;40.33907905;884.1522826;0.294619221;0.58765523;6.015437995;2.459909574;31.54140846;119.4232941;35;16.33237047;33.55073514;13.82492482;35.14572514;7.332370281;-35;38.33236914;0.418521345;5.41318037;0.435744039;1.518794516;0.019746278;388.7311045;66.96586053;46.35000069;20.61585983;0.932005423;0.922411096;0.009594327;5.490897787;5.408720121;1.029999971;3.344343662;0.494637855;48186.73034;1.010492206;2.466010262;0.726887789;5.998437405;2.00932668;1.641033692;0.368292987;0.368292987;0.271895218;5.630144417;0.435744039;2.241697823;1.520871813;19267.43353;0.987815423;0.785410169;76712;10248.03188;0.175866681;0.133950112;1.450972645;0.041606554;0.615071702;1.175866681;0.850436547;0.755991436;76506.33333;0;0;0.000106722;13.20380455;1;8.25E-27;395.1261575;1.0233601;0.000106722;1;2010.083592;0.001125314;2010.083592;1;2010.083592;0.001125314;0.001125314;0.081190195;0.003025624;0.133618166;21.54630914;12785.61184
67;398.166329;62599.61158;713.9143992;7.337579325;0.900113451;1.962805682;2.632108391;3.484973271;1.962805682;0.006524857;-0.266797234;0.955996846;0.480411965;0.414687435;0.997980532;0.969165757;0.383798391;19.10773562;7.966428127;0.019875776;36.72956656;38.21547124;5.557228203;139.5806869;56.01224972;1.005044136;0.001267395;554.3481813;15.51071879;14276.79738;0.021315161;0.002975908;0.492021003;158.8762745;0.002126991;0.05705036;9.631177056;5.871768898;197.2749054;0.248770373;38.02646832;14.26809858;7.90E-05;582.0649374;0.002337038;1.000149426;582.1668558;0.002337301;0.999950194;13.66813879;4.98E-05;180673.0009;0.999900387;0.999962643;582.0394578;0.002336973;55.52008512;31.1815889;0.039321045;366.889029;0.008509696;6256.617907;2270154.731;19.24416526;0.306610568;100.986496;0.003786578;0.05705036;7.880969081;5949.374043;97.03026482;0.122358468;0.327670622;4.60639877;0.249539666;17.46944611;45.53231812;127.5;17.47693992;18.63568336;4.720019342;22.85443886;5.476940632;-201.5;26.47694059;0.27460739;3.146529583;0.156481385;0.430214162;0.049920976;37.28770515;32.19214812;16.35000024;15.84214788;0.993597122;0.989928058;0.003669065;2.031986308;2.031986308;0.791316867;1.609600067;0.264377568;20226.93018;0.361319005;0.249867686;0.237359469;2.28293705;1.166237246;0.891629856;0.27460739;0.27460739;0.157763304;2.00832966;0.156481385;1.206306277;0.432426937;16210.69772;0.095065518;0.794896157;111200;14524.34259;0.300735329;0.130906541;0.653175231;0.035761479;0.454394631;1.300735329;0.768795909;0.665754608;110952;0;0;7.90E-05;13.66798491;1;0.001293287;38.02620618;1.097697842;7.90E-05;1.003884892;584.7196613;0.002343836;582.0699158;0.999028777;581.4074795;0.002335303;0.00233701;0.580988537;0.001687651;0.04362335;1.11142057;674.6198742
68;418.725337;26330.39379;63.22252085;12.09953579;0.741637941;2.559489281;2.937460199;5.548550469;2.559489281;0.008063878;-0.155266593;0.854449566;0.41509797;0.335590582;0.995782672;0.955538475;0.333652936;20.03395257;7.77999003;0.030034823;23.41585266;40.06790514;5.136908654;81.56387484;44.08053761;1;0.006578947;934.6992647;1.914473684;2328.82263;0.001994874;0.0013424;0.826434576;682.4559608;0.001211338;0.223529412;7.247927513;0.302242036;96.93421053;0.637725069;24.89441519;13.19117647;0.001492215;1003.384948;0.001122113;1;1003.384948;0.001122113;1;9.394685054;1.04E-29;8840;1;1;1003.384948;0.001122113;42.92170205;7.236842105;0.047610803;361.9671053;0.013809944;100.1842105;39077.43421;0.291487237;0.499962041;157.6197197;0.010140843;0.223529412;6.268257376;80.17036066;37.02631579;0.243594183;0.255590937;4.233865046;1.224434148;17.70066477;45.76716995;16;27.65140459;19.26470645;3.649699742;30.93276476;12.65140629;-27.5;32.65140563;0.68654424;1.666959724;0.114306575;-0.009617814;0.069679935;24.2446373;37.77506255;11.70000017;26.07506238;0.992647059;0.972058824;0.020588235;1.913215416;1.832216101;1.303260207;1.888642311;0.159504395;1705.754455;0.260736465;1.211679864;0.183691779;2.30168128;1.564041685;0.927788567;0.636253119;0.636253119;0.083833236;1.665428162;0.114306575;1.583812626;-0.008294279;1063.548346;0.062236041;0.916544868;5440;1752.433789;0.185088283;0.327741498;0.200571946;0.041121867;0.600824851;1.185088283;0.843818992;0.964466089;5347;0;0;0.001492215;9.394685054;1;1.04E-29;24.89441552;1.014705882;0.001492215;1;1003.384944;0.001122113;1003.384944;1;1003.384944;0.001122113;0.001122113;0.039251183;0.021785019;0.057826183;9.107694549;548.6292145
69;392.4634367;326483.0703;5759.603009;11.56506457;0.912411136;2.388311321;2.903674653;5.861033577;2.388311321;0.007527487;-0.256337936;0.954870764;0.453554544;0.383951029;0.997794795;0.968867903;0.348454955;18.22709337;8.257534757;0.028340742;66.01903473;36.45418674;5.696161493;252.5110744;120.132424;1;0.001336898;1092.496823;18.98663102;33339.97663;0.013741004;0.001517951;0.365629461;180.7429141;0.000948721;0.101962923;9.54689446;5.802353513;123.1176471;0.164595785;66.30810045;13.71790193;0.000143848;831.2587224;0.001603777;1.000125834;831.3824637;0.001603917;0.999958057;12.78763008;4.19E-05;95356.00034;0.999916114;0.999968542;831.227787;0.001603742;116.616266;21.14973262;0.028275044;559.8088235;0.008911752;2142.847594;510263.4291;9.756681818;0.353376778;194.9990399;0.002879492;0.101962923;7.978226537;2046.660838;111.9331551;0.149643255;0.456720028;4.713923325;2.443710818;16.18158267;62.90545654;116.5;21.72945842;17.56447665;5.450406546;25.3556281;10.7294569;-168.5;26.72945583;0.541235805;2.700973642;0.165637765;1.477443725;0.053821982;64.35325831;39.17471635;19.10000028;20.07471607;0.978326063;0.974372955;0.003953108;2.782813559;2.782813559;1.00209868;1.957468987;0.294415192;15245.40233;0.360378981;2.459919155;0.293685093;3.173197508;1.382893979;0.841658174;0.541235805;0.541235805;0.136247682;2.631961703;0.165637765;1.441583436;1.482329607;10144.91023;0.165767048;0.757686124;58688;8922.511797;0.224252646;0.152506796;0.442232681;0.039164474;0.544987882;1.224252646;0.816824863;0.68733161;58505.66667;0;0;0.000143858;12.78733748;1;0.001089323;66.30681718;1.055343511;0.000143858;1.003271538;834.4822366;0.001607405;831.2650968;0.999182116;830.4608119;0.001602844;0.001603757;0.184753479;0.003423977;0.048137604;5.35561033;1224.654038
